GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US420031702002007,420031702002007,"Block 2007, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702002008,420031702002008,"Block 2008, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",19
1000000US420031702002009,420031702002009,"Block 2009, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",16
1000000US420031702002010,420031702002010,"Block 2010, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",16
1000000US420031702002011,420031702002011,"Block 2011, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702002012,420031702002012,"Block 2012, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",18
1000000US420031702002013,420031702002013,"Block 2013, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",4
1000000US420031702002014,420031702002014,"Block 2014, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702002015,420031702002015,"Block 2015, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",12
1000000US420031702002016,420031702002016,"Block 2016, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702002017,420031702002017,"Block 2017, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702002018,420031702002018,"Block 2018, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",17
1000000US420031702002019,420031702002019,"Block 2019, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702002020,420031702002020,"Block 2020, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702002021,420031702002021,"Block 2021, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",34
1000000US420031702002022,420031702002022,"Block 2022, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",29
1000000US420031702002023,420031702002023,"Block 2023, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",29
1000000US420031702002024,420031702002024,"Block 2024, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",24
1000000US420031702002025,420031702002025,"Block 2025, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",19
1000000US420031702002026,420031702002026,"Block 2026, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",36
1000000US420031702002027,420031702002027,"Block 2027, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",29
1000000US420031702002028,420031702002028,"Block 2028, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702002029,420031702002029,"Block 2029, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",2
1000000US420031702002030,420031702002030,"Block 2030, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",37
1000000US420031702002031,420031702002031,"Block 2031, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",19
1000000US420031702002032,420031702002032,"Block 2032, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",21
1000000US420031702002033,420031702002033,"Block 2033, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",31
1000000US420031702002034,420031702002034,"Block 2034, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",13
1000000US420031702002035,420031702002035,"Block 2035, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",36
1000000US420031702002036,420031702002036,"Block 2036, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",23
1000000US420031702002037,420031702002037,"Block 2037, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",16
1000000US420031702002038,420031702002038,"Block 2038, Block Group 2, Census Tract 1702, Allegheny County, Pennsylvania",9
1000000US420031702003000,420031702003000,"Block 3000, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",7
1000000US420031702003001,420031702003001,"Block 3001, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",5
1000000US420031702003002,420031702003002,"Block 3002, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",48
1000000US420031702003003,420031702003003,"Block 3003, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",23
1000000US420031702003004,420031702003004,"Block 3004, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",4
1000000US420031702003005,420031702003005,"Block 3005, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",44
1000000US420031702003006,420031702003006,"Block 3006, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",21
1000000US420031702003007,420031702003007,"Block 3007, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",17
1000000US420031702003008,420031702003008,"Block 3008, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",37
1000000US420031702003009,420031702003009,"Block 3009, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",47
1000000US420031702003010,420031702003010,"Block 3010, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702003011,420031702003011,"Block 3011, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",50
1000000US420031702003012,420031702003012,"Block 3012, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",44
1000000US420031702003013,420031702003013,"Block 3013, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",62
1000000US420031702003014,420031702003014,"Block 3014, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",36
1000000US420031702003015,420031702003015,"Block 3015, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",63
1000000US420031702003016,420031702003016,"Block 3016, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",34
1000000US420031702003017,420031702003017,"Block 3017, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",42
1000000US420031702003018,420031702003018,"Block 3018, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",81
1000000US420031702003019,420031702003019,"Block 3019, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",31
1000000US420031702003020,420031702003020,"Block 3020, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",26
1000000US420031702003021,420031702003021,"Block 3021, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",8
1000000US420031702003022,420031702003022,"Block 3022, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",34
1000000US420031702003023,420031702003023,"Block 3023, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",10
1000000US420031702003024,420031702003024,"Block 3024, Block Group 3, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702004000,420031702004000,"Block 4000, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",14
1000000US420031702004001,420031702004001,"Block 4001, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",18
1000000US420031702004002,420031702004002,"Block 4002, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702004003,420031702004003,"Block 4003, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",13
1000000US420031702004004,420031702004004,"Block 4004, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",42
1000000US420031702004005,420031702004005,"Block 4005, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",57
1000000US420031702004006,420031702004006,"Block 4006, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702004007,420031702004007,"Block 4007, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",22
1000000US420031702004008,420031702004008,"Block 4008, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",41
1000000US420031702004009,420031702004009,"Block 4009, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",33
1000000US420031702004010,420031702004010,"Block 4010, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",21
1000000US420031702004011,420031702004011,"Block 4011, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",39
1000000US420031702004012,420031702004012,"Block 4012, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",36
1000000US420031702004013,420031702004013,"Block 4013, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",37
1000000US420031702004014,420031702004014,"Block 4014, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",42
1000000US420031702004015,420031702004015,"Block 4015, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",33
1000000US420031702004016,420031702004016,"Block 4016, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702004017,420031702004017,"Block 4017, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",30
1000000US420031702004018,420031702004018,"Block 4018, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",29
1000000US420031702004019,420031702004019,"Block 4019, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",16
1000000US420031702004020,420031702004020,"Block 4020, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",19
1000000US420031702004021,420031702004021,"Block 4021, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",32
1000000US420031702004022,420031702004022,"Block 4022, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",26
1000000US420031702004023,420031702004023,"Block 4023, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702004024,420031702004024,"Block 4024, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702004025,420031702004025,"Block 4025, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",39
1000000US420031702004026,420031702004026,"Block 4026, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",39
1000000US420031702004027,420031702004027,"Block 4027, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031702004028,420031702004028,"Block 4028, Block Group 4, Census Tract 1702, Allegheny County, Pennsylvania",0
1000000US420031706001000,420031706001000,"Block 1000, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",74
1000000US420031706001001,420031706001001,"Block 1001, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",20
1000000US420031706001002,420031706001002,"Block 1002, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",35
1000000US420031706001003,420031706001003,"Block 1003, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",5
1000000US420031706001004,420031706001004,"Block 1004, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001005,420031706001005,"Block 1005, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001006,420031706001006,"Block 1006, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001007,420031706001007,"Block 1007, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001008,420031706001008,"Block 1008, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",1
1000000US420031706001009,420031706001009,"Block 1009, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001010,420031706001010,"Block 1010, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001011,420031706001011,"Block 1011, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",1
1000000US420031706001012,420031706001012,"Block 1012, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001013,420031706001013,"Block 1013, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001014,420031706001014,"Block 1014, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",1
1000000US420031706001015,420031706001015,"Block 1015, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",2
1000000US420031706001016,420031706001016,"Block 1016, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001017,420031706001017,"Block 1017, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",16
1000000US420031706001018,420031706001018,"Block 1018, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",34
1000000US420031706001019,420031706001019,"Block 1019, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",22
1000000US420031706001020,420031706001020,"Block 1020, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001021,420031706001021,"Block 1021, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",6
1000000US420031706001022,420031706001022,"Block 1022, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",27
1000000US420031706001023,420031706001023,"Block 1023, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",10
1000000US420031706001024,420031706001024,"Block 1024, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",7
1000000US420031706001025,420031706001025,"Block 1025, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706001026,420031706001026,"Block 1026, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",2
1000000US420031706001027,420031706001027,"Block 1027, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",4
1000000US420031706001028,420031706001028,"Block 1028, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",8
1000000US420031706001029,420031706001029,"Block 1029, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",18
1000000US420031706001030,420031706001030,"Block 1030, Block Group 1, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706002000,420031706002000,"Block 2000, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706002001,420031706002001,"Block 2001, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706002002,420031706002002,"Block 2002, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706002003,420031706002003,"Block 2003, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",110
1000000US420031706002004,420031706002004,"Block 2004, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",30
1000000US420031706002005,420031706002005,"Block 2005, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",29
1000000US420031706002006,420031706002006,"Block 2006, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",34
1000000US420031706002007,420031706002007,"Block 2007, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706002008,420031706002008,"Block 2008, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",7
1000000US420031706002009,420031706002009,"Block 2009, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706002010,420031706002010,"Block 2010, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706002011,420031706002011,"Block 2011, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706002012,420031706002012,"Block 2012, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",37
1000000US420031706002013,420031706002013,"Block 2013, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",14
1000000US420031706002014,420031706002014,"Block 2014, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",23
1000000US420031706002015,420031706002015,"Block 2015, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",13
1000000US420031706002016,420031706002016,"Block 2016, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",14
1000000US420031706002017,420031706002017,"Block 2017, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",22
1000000US420031706002018,420031706002018,"Block 2018, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",55
1000000US420031706002019,420031706002019,"Block 2019, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",21
1000000US420031706002020,420031706002020,"Block 2020, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",18
1000000US420031706002021,420031706002021,"Block 2021, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",11
1000000US420031706002022,420031706002022,"Block 2022, Block Group 2, Census Tract 1706, Allegheny County, Pennsylvania",10
1000000US420031706003000,420031706003000,"Block 3000, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",32
1000000US420031706003001,420031706003001,"Block 3001, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",7
1000000US420031706003002,420031706003002,"Block 3002, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",15
1000000US420031706003003,420031706003003,"Block 3003, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",3
1000000US420031706003004,420031706003004,"Block 3004, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",15
1000000US420031706003005,420031706003005,"Block 3005, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",23
1000000US420031706003006,420031706003006,"Block 3006, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",191
1000000US420031706003007,420031706003007,"Block 3007, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",2
1000000US420031706003008,420031706003008,"Block 3008, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706003009,420031706003009,"Block 3009, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706003010,420031706003010,"Block 3010, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706003011,420031706003011,"Block 3011, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",6
1000000US420031706003012,420031706003012,"Block 3012, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",0
1000000US420031706003013,420031706003013,"Block 3013, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",23
1000000US420031706003014,420031706003014,"Block 3014, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",7
1000000US420031706003015,420031706003015,"Block 3015, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",5
1000000US420031706003016,420031706003016,"Block 3016, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",27
1000000US420031706003017,420031706003017,"Block 3017, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",5
1000000US420031706003018,420031706003018,"Block 3018, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",10
1000000US420031706003019,420031706003019,"Block 3019, Block Group 3, Census Tract 1706, Allegheny County, Pennsylvania",1
1000000US420031803001000,420031803001000,"Block 1000, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",25
1000000US420031803001001,420031803001001,"Block 1001, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",8
1000000US420031803001002,420031803001002,"Block 1002, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",37
1000000US420031803001003,420031803001003,"Block 1003, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",17
1000000US420031803001004,420031803001004,"Block 1004, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",13
1000000US420031803001005,420031803001005,"Block 1005, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",5
1000000US420031803001006,420031803001006,"Block 1006, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",24
1000000US420031803001007,420031803001007,"Block 1007, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",25
1000000US420031803001008,420031803001008,"Block 1008, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001009,420031803001009,"Block 1009, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001010,420031803001010,"Block 1010, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",2
1000000US420031803001011,420031803001011,"Block 1011, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001012,420031803001012,"Block 1012, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001013,420031803001013,"Block 1013, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001014,420031803001014,"Block 1014, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001015,420031803001015,"Block 1015, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001016,420031803001016,"Block 1016, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001017,420031803001017,"Block 1017, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001018,420031803001018,"Block 1018, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",14
1000000US420031803001019,420031803001019,"Block 1019, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",21
1000000US420031803001020,420031803001020,"Block 1020, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",26
1000000US420031803001021,420031803001021,"Block 1021, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",23
1000000US420031803001022,420031803001022,"Block 1022, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",4
1000000US420031803001023,420031803001023,"Block 1023, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",4
1000000US420031803001024,420031803001024,"Block 1024, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",25
1000000US420031803001025,420031803001025,"Block 1025, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001026,420031803001026,"Block 1026, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",7
1000000US420031803001027,420031803001027,"Block 1027, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",10
1000000US420031803001028,420031803001028,"Block 1028, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",30
1000000US420031803001029,420031803001029,"Block 1029, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",5
1000000US420031803001030,420031803001030,"Block 1030, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",6
1000000US420031803001031,420031803001031,"Block 1031, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",3
1000000US420031803001032,420031803001032,"Block 1032, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",6
1000000US420031803001033,420031803001033,"Block 1033, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",4
1000000US420031803001034,420031803001034,"Block 1034, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",10
1000000US420031803001035,420031803001035,"Block 1035, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",11
1000000US420031803001036,420031803001036,"Block 1036, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",42
1000000US420031803001037,420031803001037,"Block 1037, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",10
1000000US420031803001038,420031803001038,"Block 1038, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",33
1000000US420031803001039,420031803001039,"Block 1039, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",17
1000000US420031803001040,420031803001040,"Block 1040, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",115
1000000US420031803001041,420031803001041,"Block 1041, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",21
1000000US420031803001042,420031803001042,"Block 1042, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803001043,420031803001043,"Block 1043, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",2
1000000US420031803001044,420031803001044,"Block 1044, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",1
1000000US420031803001045,420031803001045,"Block 1045, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",21
1000000US420031803001046,420031803001046,"Block 1046, Block Group 1, Census Tract 1803, Allegheny County, Pennsylvania",1
1000000US420031803002000,420031803002000,"Block 2000, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803002001,420031803002001,"Block 2001, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",39
1000000US420031803002002,420031803002002,"Block 2002, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",12
1000000US420031803002003,420031803002003,"Block 2003, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803002004,420031803002004,"Block 2004, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",14
1000000US420031803002005,420031803002005,"Block 2005, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",1
1000000US420031803002006,420031803002006,"Block 2006, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",15
1000000US420031803002007,420031803002007,"Block 2007, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",3
1000000US420031803002008,420031803002008,"Block 2008, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",7
1000000US420031803002009,420031803002009,"Block 2009, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",6
1000000US420031803002010,420031803002010,"Block 2010, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",9
1000000US420031803002011,420031803002011,"Block 2011, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",4
1000000US420031803002012,420031803002012,"Block 2012, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803002013,420031803002013,"Block 2013, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",2
1000000US420031803002014,420031803002014,"Block 2014, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803002015,420031803002015,"Block 2015, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",39
1000000US420031803002016,420031803002016,"Block 2016, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",23
1000000US420031803002017,420031803002017,"Block 2017, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",22
1000000US420031803002018,420031803002018,"Block 2018, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",1
1000000US420031803002019,420031803002019,"Block 2019, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",10
1000000US420031803002020,420031803002020,"Block 2020, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",7
1000000US420031803002021,420031803002021,"Block 2021, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",4
1000000US420031803002022,420031803002022,"Block 2022, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803002023,420031803002023,"Block 2023, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",10
1000000US420031803002024,420031803002024,"Block 2024, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",3
1000000US420031803002025,420031803002025,"Block 2025, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",5
1000000US420031803002026,420031803002026,"Block 2026, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",1
1000000US420031803002027,420031803002027,"Block 2027, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",3
1000000US420031803002028,420031803002028,"Block 2028, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",3
1000000US420031803002029,420031803002029,"Block 2029, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",6
1000000US420031803002030,420031803002030,"Block 2030, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",4
1000000US420031803002031,420031803002031,"Block 2031, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",6
1000000US420031803002032,420031803002032,"Block 2032, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",2
1000000US420031803002033,420031803002033,"Block 2033, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",6
1000000US420031803002034,420031803002034,"Block 2034, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",7
1000000US420031803002035,420031803002035,"Block 2035, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",16
1000000US420031803002036,420031803002036,"Block 2036, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",26
1000000US420031803002037,420031803002037,"Block 2037, Block Group 2, Census Tract 1803, Allegheny County, Pennsylvania",2
1000000US420031803003000,420031803003000,"Block 3000, Block Group 3, Census Tract 1803, Allegheny County, Pennsylvania",18
1000000US420031803003001,420031803003001,"Block 3001, Block Group 3, Census Tract 1803, Allegheny County, Pennsylvania",0
1000000US420031803003002,420031803003002,"Block 3002, Block Group 3, Census Tract 1803, Allegheny County, Pennsylvania",40
1000000US420031803003003,420031803003003,"Block 3003, Block Group 3, Census Tract 1803, Allegheny County, Pennsylvania",5
